  -1.569154218100000E-03   1.464561822800000E+00   5.818241109800000E-13  -3.319619019000000E-01   8.606343455600000E-01  -1.043131682200000E+00  -3.749012728300000E-01   7.890932685399999E-01
   4.811800457400000E-03   1.466301299200000E+00   8.183148815400001E-12  -3.317521359900000E-01   8.603881635000000E-01  -1.045973420100000E+00  -3.745221524500000E-01   7.865126175600000E-01
   1.118848113600000E-02   1.468048969700000E+00   4.742209716200000E-12  -3.315574990100000E-01   8.601428952500000E-01  -1.048822310500000E+00  -3.741382415900000E-01   7.839301068900000E-01
   1.756088532600000E-02   1.469804867200000E+00   6.429041391100000E-12  -3.313285944600000E-01   8.598985374000000E-01  -1.051677625700000E+00  -3.737495572800000E-01   7.813457677200000E-01
   2.392899191700000E-02   1.471569019600000E+00   4.263487177300000E-13  -3.311089765900000E-01   8.596550871000000E-01  -1.054540292200000E+00  -3.733561180100000E-01   7.787596384300000E-01
   3.029283044900000E-02   1.473341468600000E+00   1.568947201700000E-12  -3.308705842600000E-01   8.594125395500000E-01  -1.057411434900000E+00  -3.729579394300000E-01   7.761717365600000E-01
   3.665238998200000E-02   1.475122244100000E+00   2.339059753700000E-12  -3.306385961600000E-01   8.591708913900000E-01  -1.060289144500000E+00  -3.725550399600000E-01   7.735820957200000E-01
   4.300766509400000E-02   1.476911377500000E+00   2.157692305700000E-12  -3.304061933400000E-01   8.589301389600000E-01  -1.063173889000000E+00  -3.721474379500000E-01   7.709907469900000E-01
   4.935865183600000E-02   1.478708899900000E+00   1.287296728000000E-12  -3.301522215800000E-01   8.586902785000000E-01  -1.066065669100000E+00  -3.717351519700000E-01   7.683977205100000E-01
   5.570534988800000E-02   1.480514843500000E+00   1.059508207500000E-11  -3.299097872300000E-01   8.584513060300000E-01  -1.068964470100000E+00  -3.713182006500000E-01   7.658030446400000E-01
   6.204776068400000E-02   1.482329240600000E+00   3.367969241700000E-13  -3.296579749200000E-01   8.582132173900000E-01  -1.071870635000000E+00  -3.708966027800000E-01   7.632067466700000E-01
   6.838587110200001E-02   1.484152118900000E+00   1.264594831700000E-12  -3.293857207300000E-01   8.579760089600000E-01  -1.074784360400000E+00  -3.704703783800000E-01   7.606088595600000E-01
   7.471968253400001E-02   1.485983509800000E+00   5.875798545300000E-13  -3.291260440800000E-01   8.577396764600000E-01  -1.077705144900000E+00  -3.700395468300000E-01   7.580094099900000E-01
